#{"t_start": 1644494328.2548292, "env_id": null}
r,l,t
1,1,34.966345
5,5,34.972964
1,1,34.975183
3,3,35.003295
1,1,35.013325
1,1,35.015501
1,1,35.017154
1,1,35.018688
1,1,35.02172
6,6,35.028953
2,2,35.033291
1,1,35.035952
4,4,35.063067
1,1,35.065171
1,1,35.066826
1,1,35.068471
3,3,35.095296
2,2,35.097922
4,4,35.103199
1,1,35.105505
2,2,35.111781
3,3,35.116426
2,2,35.119577
3,3,35.122518
1,1,35.127968
4,4,35.133438
1,1,35.142653
1,1,35.144312
2,2,35.151132
2,2,35.153801
3,3,35.158147
1,1,35.159983
2,2,35.17297
1,1,35.176397
3,3,35.180219
2,2,35.183805
1,1,35.189098
1,1,35.191993
1,1,35.193585
3,3,35.196501
1,1,35.213298
1,1,35.22453
2,2,35.228039
1,1,35.230335
2,2,35.241244
3,3,35.244419
6,6,35.250466
2,2,35.252686
2,2,35.257462
3,3,35.261281
3,3,35.268377
1,1,35.270074
3,3,35.275605
2,2,35.278849
1,1,35.281979
1,1,35.283593
2,2,35.349389
3,3,35.356176
2,2,35.36038
3,3,35.392548
1,1,35.408571
1,1,35.412572
2,2,35.417905
3,3,35.42299
3,3,35.443403
4,4,35.471399
1,1,35.473158
1,1,35.475603
3,3,35.484506
3,3,35.48957
4,4,35.498162
1,1,35.506755
1,1,35.528984
1,1,35.537173
1,1,35.542782
2,2,35.553969
2,2,35.569192
6,6,35.588517
1,1,35.597987
1,1,35.602637
2,2,35.6156
2,2,35.632633
1,1,35.637775
1,1,35.647248
1,1,35.653196
1,1,35.661799
1,1,35.663786
2,2,35.676559
1,1,35.679076
1,1,35.681322
1,1,35.717352
1,1,35.720153
1,1,35.738526
1,1,35.741255
2,2,35.74374
1,1,35.74526
1,1,35.756409
1,1,35.758372
2,2,35.761246
1,1,35.763384
2,2,35.769408
1,1,35.773032
1,1,35.774708
1,1,35.776309
2,2,35.781876
2,2,35.784142
2,2,35.786637
2,2,35.789793
1,1,35.818037
2,2,35.822998
1,1,35.824704
2,2,35.831144
1,1,35.840689
1,1,35.843208
1,1,35.84611
2,2,35.848803
1,1,35.854819
2,2,35.865091
1,1,35.869556
2,2,35.880009
4,4,35.896049
1,1,35.902228
1,1,35.907024
4,4,35.929647
1,1,35.96973
2,2,35.975346
4,4,35.980124
2,2,35.987191
1,1,35.995532
5,5,36.009168
1,1,36.02123
1,1,36.039442
1,1,36.054136
2,2,36.070482
1,1,36.080217
1,1,36.087303
1,1,36.093287
1,1,36.098647
3,3,36.106065
4,4,36.115285
1,1,36.131006
1,1,36.136146
1,1,36.137658
1,1,36.140099
3,3,36.14596
2,2,36.149241
1,1,36.156539
1,1,36.158093
4,4,36.170416
1,1,36.174278
1,1,36.176642
1,1,36.178877
2,2,36.22144
1,1,36.22354
1,1,36.225824
2,2,36.234989
1,1,36.243441
1,1,36.248569
1,1,36.251693
1,1,36.253369
4,4,36.273642
2,2,36.275902
3,3,36.282764
3,3,36.288715
6,6,36.304941
1,1,36.307169
1,1,36.310417
2,2,36.314245
6,6,36.326334
3,3,36.334664
1,1,36.347938
1,1,36.349863
1,1,36.369373
2,2,36.372762
3,3,36.375616
2,2,36.381371
7,7,36.399768
2,2,36.404962
1,1,36.407286
1,1,36.408894
1,1,36.417571
1,1,36.42377
4,4,36.430287
1,1,36.432794
2,2,36.438031
1,1,36.448114
1,1,36.450182
1,1,36.454627
2,2,36.471486
2,2,36.474245
1,1,36.483032
2,2,36.491568
4,4,36.511785
3,3,36.520471
2,2,36.525004
3,3,36.530414
5,5,36.556312
1,1,36.559288
4,4,36.566401
1,1,36.571183
3,3,36.578614
1,1,36.584517
1,1,36.587474
4,4,36.596699
1,1,36.606034
1,1,36.610871
1,1,36.615688
3,3,36.626159
3,3,36.642691
1,1,36.645188
1,1,36.661981
1,1,36.672274
1,1,36.674778
3,3,36.688129
1,1,36.691798
1,1,36.700031
1,1,36.707951
2,2,36.716336
2,2,36.724775
3,3,36.729159
1,1,36.740555
1,1,36.744034
1,1,36.745717
5,5,36.763631
1,1,36.774232
1,1,36.79111
3,3,36.808182
2,2,36.842788
1,1,36.846503
5,5,36.862104
1,1,36.865264
7,7,36.880299
2,2,36.893107
1,1,36.896014
2,2,36.899188
2,2,36.908659
2,2,36.91451
1,1,36.920935
3,3,36.92616
2,2,36.928607
3,3,36.942612
1,1,36.944301
2,2,36.948345
1,1,36.959749
1,1,36.975463
1,1,36.977614
4,4,36.989578
1,1,36.993335
2,2,36.997724
2,2,37.00954
2,2,37.011928
2,2,37.024266
2,2,37.028849
1,1,37.037578
1,1,37.041496
3,3,37.050869
1,1,37.058877
1,1,37.060658
1,1,37.066484
1,1,37.075251
1,1,37.090158
1,1,37.092208
1,1,37.094502
1,1,37.098647
1,1,37.111702
1,1,37.116765
2,2,37.126821
6,6,37.139938
1,1,37.144849
4,4,37.161932
1,1,37.174949
2,2,37.181449
7,7,37.206876
3,3,37.213219
2,2,37.215802
4,4,37.227598
2,2,37.232487
2,2,37.237986
1,1,37.242196
2,2,37.24817
9,9,37.264796
1,1,37.341772
2,2,37.345236
3,3,37.349551
3,3,37.361272
1,1,37.363677
4,4,37.369105
1,1,37.37132
1,1,37.381248
2,2,37.38383
1,1,37.385453
1,1,37.387231
3,3,37.403715
2,2,37.407233
3,3,37.411734
2,2,37.414961
2,2,37.420379
2,2,37.422745
1,1,37.424369
2,2,37.426526
1,1,37.439111
3,3,37.442264
5,5,37.44794
2,2,37.450593
2,2,37.459193
2,2,37.461591
1,1,37.46635
1,1,37.47166
2,2,37.520652
6,6,37.531413
1,1,37.534039
4,4,37.545483
1,1,37.560259
1,1,37.563051
1,1,37.565648
1,1,37.56826
6,6,37.609403
2,2,37.613326
1,1,37.618512
3,3,37.624609
1,1,37.62973
3,3,37.634032
1,1,37.636422
1,1,37.638948
3,3,37.647082
3,3,37.650326
2,2,37.653692
2,2,37.664009
2,2,37.673654
2,2,37.677099
1,1,37.679433
1,1,37.6818
3,3,37.692338
1,1,37.694119
3,3,37.697425
3,3,37.727939
1,1,37.73797
5,5,37.745302
2,2,37.752289
1,1,37.754517
5,5,37.763061
5,5,37.767466
3,3,37.772947
2,2,37.77551
2,2,37.796657
2,2,37.800128
1,1,37.80638
1,1,37.80805
8,8,37.821124
2,2,37.825059
1,1,37.855601
2,2,37.864738
1,1,37.880957
2,2,37.884735
2,2,37.888525
1,1,37.89392
1,1,37.907264
2,2,37.912153
2,2,37.914275
1,1,37.915778
2,2,37.928475
1,1,37.930665
1,1,37.9329
1,1,37.934809
1,1,37.939225
1,1,37.941989
2,2,37.944217
2,2,37.946313
3,3,37.952472
3,3,37.955344
1,1,37.957332
2,2,37.959722
6,6,37.971726
4,4,37.975555
1,1,37.977057
4,4,37.985569
8,8,38.063367
4,4,38.073058
1,1,38.075365
2,2,38.078482
2,2,38.097432
1,1,38.099668
1,1,38.101721
1,1,38.104833
2,2,38.110218
1,1,38.11457
1,1,38.117234
2,2,38.122032
2,2,38.127238
1,1,38.129689
1,1,38.132142
2,2,38.136704
3,3,38.143827
2,2,38.148453
1,1,38.150753
4,4,38.157066
2,2,38.162084
1,1,38.165381
1,1,38.168119
3,3,38.173594
1,1,38.177683
1,1,38.179926
1,1,38.182077
1,1,38.184233
1,1,38.187611
1,1,38.189949
2,2,38.195051
1,1,38.197957
3,3,38.207427
1,1,38.209526
2,2,38.212942
1,1,38.215173
2,2,38.219522
1,1,38.222182
22,22,38.268474
1,1,38.270352
9,9,38.286706
3,3,38.294333
28,28,38.376463
3,3,38.386515
38,38,38.547371
1,1,38.550976
3,3,38.568953
8,8,38.585611
5,5,38.5978
2,2,38.612791
1,1,38.614767
1,1,38.63064
6,6,38.64291
5,5,38.661338
3,3,38.688114
2,2,38.694706
18,18,38.765465
8,8,38.777963
2,2,38.791035
14,14,38.853565
12,12,38.884036
8,8,38.898774
11,11,38.955202
1,1,38.958007
3,3,38.994692
10,10,39.011552
3,3,39.018217
1,1,39.020067
1,1,39.02743
2,2,39.032516
13,13,39.073374
8,8,39.098882
11,11,39.136535
2,2,39.148182
1,1,39.154166
1,1,39.159283
10,10,39.20415
4,4,39.220927
9,9,39.282414
3,3,39.297941
10,10,39.334152
3,3,39.343632
5,5,39.356934
2,2,39.380071
3,3,39.418789
12,12,39.458279
2,2,39.466944
1,1,39.471698
5,5,39.529808
3,3,39.539234
1,1,39.54255
10,10,39.608143
4,4,39.65432
1,1,39.658128
1,1,39.660066
1,1,39.671104
3,3,39.6885
2,2,39.70396
6,6,39.733909
1,1,39.744567
8,8,39.783116
8,8,39.80699
2,2,39.812252
5,5,39.822306
14,14,39.934192
9,9,39.952004
10,10,40.004161
4,4,40.024084
13,13,40.084698
2,2,40.08812
3,3,40.093673
2,2,40.100256
17,17,40.191441
1,1,40.193425
6,6,40.251911
1,1,40.288692
7,7,40.347743
3,3,40.357507
2,2,40.369975
6,6,40.389121
17,17,40.502112
8,8,40.533532
4,4,40.545698
24,24,40.60863
2,2,40.615147
4,4,40.623066
3,3,40.631183
7,7,40.650772
2,2,40.659963
2,2,40.676046
21,21,40.741731
3,3,40.753761
14,14,40.806864
1,1,40.809387
6,6,40.828687
2,2,40.837715
2,2,40.881783
1,1,40.88352
1,1,40.885811
1,1,40.891308
1,1,40.896388
1,1,40.899512
1,1,40.903614
5,5,40.916977
13,13,40.964064
14,14,40.996261
2,2,41.00256
1,1,41.005132
18,18,41.040718
6,6,41.050946
5,5,41.059972
7,7,41.074663
6,6,41.101625
3,3,41.107073
3,3,41.113235
4,4,41.126485
2,2,41.13815
1,1,41.143213
5,5,41.161992
6,6,41.196712
8,8,41.245542
9,9,41.297993
10,10,41.321332
5,5,41.33644
2,2,41.343178
11,11,41.426268
1,1,41.429864
3,3,41.443596
1,1,41.448349
1,1,41.451286
2,2,41.458753
2,2,41.464988
4,4,41.477741
12,12,41.537691
6,6,41.556749
4,4,41.600508
7,7,41.626126
2,2,41.630983
3,3,41.638774
11,11,41.685455
3,3,41.694346
3,3,41.702054
14,14,41.733805
13,13,41.793857
4,4,41.81296
15,15,41.845126
7,7,41.858544
11,11,41.8866
9,9,41.909287
2,2,41.915726
21,21,42.009388
12,12,42.039044
14,14,42.103747
15,15,42.182017
3,3,42.18894
1,1,42.225141
7,7,42.265591
1,1,42.267686
60,60,42.409798
8,8,42.440251
15,15,42.56581
8,8,42.6124
37,37,42.710708
30,30,42.837379
6,6,42.85446
11,11,42.877876
2,2,42.88982
10,10,42.928784
8,8,42.946986
15,15,42.994004
2,2,42.998492
16,16,43.063893
4,4,43.084709
2,2,43.092419
106,106,43.329483
21,21,43.395965
9,9,43.425805
7,7,43.451519
5,5,43.46945
6,6,43.490422
1,1,43.503641
7,7,43.519206
4,4,43.527174
3,3,43.533938
1,1,43.539122
4,4,43.546992
4,4,43.55564
1,1,43.55973
8,8,43.619822
3,3,43.625535
5,5,43.642149
4,4,43.650908
5,5,43.690878
2,2,43.695056
5,5,43.707453
7,7,43.749226
8,8,43.793182
2,2,43.799402
29,29,43.91072
16,16,43.946674
3,3,43.956383
5,5,43.984651
6,6,43.999879
1,1,44.003896
4,4,44.019855
1,1,44.024858
3,3,44.046886
2,2,44.055293
1,1,44.065025
2,2,44.069366
5,5,44.079721
3,3,44.085989
2,2,44.096131
1,1,44.098287
10,10,44.11609
13,13,44.142816
5,5,44.205492
2,2,44.209453
1,1,44.216854
4,4,44.228482
1,1,44.236893
3,3,44.246836
4,4,44.263381
6,6,44.281643
13,13,44.328881
4,4,44.351488
2,2,44.37032
13,13,44.444123
3,3,44.453441
1,1,44.456103
12,12,44.483356
3,3,44.491965
8,8,44.511857
5,5,44.528255
11,11,44.577283
1,1,44.5837
2,2,44.600132
1,1,44.608471
1,1,44.617825
1,1,44.627595
1,1,44.638762
4,4,44.646385
4,4,44.65544
2,2,44.658506
13,13,44.686815
2,2,44.693755
5,5,44.704278
8,8,44.729041
1,1,44.733782
1,1,44.737262
1,1,44.739235
1,1,44.744961
1,1,44.755564
1,1,44.759501
2,2,44.765847
1,1,44.768641
1,1,44.775426
2,2,44.778266
1,1,44.780574
1,1,44.785562
1,1,44.789155
1,1,44.791093
1,1,44.793144
1,1,44.797692
1,1,44.804392
1,1,44.807592
2,2,44.812741
3,3,44.818436
1,1,44.823711
1,1,44.825764
1,1,44.827665
1,1,44.82991
1,1,44.836278
1,1,44.838427
1,1,44.841927
1,1,44.850612
1,1,44.855847
1,1,44.858077
1,1,44.860929
1,1,44.864948
1,1,44.873264
1,1,44.875384
2,2,44.877973
1,1,44.884289
1,1,44.889213
1,1,44.892668
1,1,44.89472
1,1,44.899644
1,1,44.904285
1,1,44.906321
1,1,44.908308
1,1,44.913086
1,1,44.954819
1,1,44.957999
1,1,44.988177
1,1,44.993416
1,1,45.102412
1,1,45.105356
1,1,45.108136
1,1,45.116744
1,1,45.121255
1,1,45.123687
1,1,45.125592
1,1,45.132277
2,2,45.171609
1,1,45.174199
2,2,45.182232
1,1,45.184882
1,1,45.193199
1,1,45.202771
1,1,45.205682
1,1,45.208433
1,1,45.223615
3,3,45.231722
1,1,45.233597
1,1,45.237019
1,1,45.251442
1,1,45.254445
1,1,45.257144
1,1,45.273354
1,1,45.285672
1,1,45.288543
1,1,45.291217
1,1,45.298107
1,1,45.305414
1,1,45.310224
1,1,45.31286
1,1,45.323891
1,1,45.330874
1,1,45.333716
1,1,45.336322
1,1,45.352656
2,2,45.363641
1,1,45.366539
1,1,45.376294
1,1,45.383286
1,1,45.409972
1,1,45.414069
1,1,45.418785
1,1,45.422206
2,2,45.428413
1,1,45.433614
1,1,45.437366
1,1,45.444129
1,1,45.448833
1,1,45.454396
1,1,45.458967
1,1,45.461611
7,7,45.4871
8,8,45.504809
3,3,45.525623
7,7,45.54133
1,1,45.550996
1,1,45.553064
1,1,45.555147
7,7,45.57033
25,25,45.648162
5,5,45.66519
1,1,45.669557
4,4,45.678549
2,2,45.691176
2,2,45.696504
1,1,45.699236
2,2,45.702676
2,2,45.712282
4,4,45.721495
2,2,45.724544
3,3,45.731768
4,4,45.74922
5,5,45.763695
4,4,45.794593
2,2,45.807153
7,7,45.838931
13,13,45.89222
4,4,45.899452
2,2,45.902396
5,5,45.914571
1,1,45.916626
4,4,45.924992
4,4,45.943486
1,1,45.959131
15,15,46.028505
8,8,46.0657
6,6,46.076783
2,2,46.084371
8,8,46.098708
4,4,46.106537
2,2,46.110396
22,22,46.204109
1,1,46.206565
5,5,46.216793
4,4,46.230496
6,6,46.245988
37,37,46.330464
30,30,46.450762
13,13,46.482314
67,67,46.730641
39,39,46.945234
62,62,47.165176
98,98,47.568437
2,2,47.586655
12,12,47.636104
32,32,47.780642
1,1,47.783057
9,9,47.822122
1,1,47.833495
9,9,47.88483
5,5,47.898358
3,3,48.026907
1,1,48.031955
4,4,48.040619
1,1,48.045589
3,3,48.058537
7,7,48.085439
2,2,48.096829
18,18,48.159856
3,3,48.18192
8,8,48.199031
2,2,48.202712
3,3,48.21744
1,1,48.233716
2,2,48.246702
1,1,48.25067
5,5,48.274514
7,7,48.304806
3,3,48.317462
5,5,48.33956
10,10,48.404786
3,3,48.421027
7,7,48.444996
1,1,48.454683
3,3,48.470908
5,5,48.493377
4,4,48.513787
7,7,48.528015
2,2,48.537036
18,18,48.674902
9,9,48.69841
6,6,48.722608
8,8,48.75012
5,5,48.7648
5,5,48.779824
3,3,48.788474
1,1,48.791181
8,8,48.854796
1,1,48.857571
2,2,48.904355
10,10,48.965962
10,10,49.000831
9,9,49.017077
1,1,49.019823
1,1,49.024819
4,4,49.047321
1,1,49.050272
4,4,49.062822
2,2,49.065947
6,6,49.085335
2,2,49.089106
9,9,49.104216
6,6,49.112816
2,2,49.120483
12,12,49.142405
14,14,49.204933
16,16,49.268927
9,9,49.305138
8,8,49.323389
2,2,49.329855
2,2,49.333635
3,3,49.344015
1,1,49.345861
2,2,49.350344
4,4,49.360907
6,6,49.427452
8,8,49.449842
8,8,49.465829
2,2,49.472
2,2,49.478263
15,15,49.533352
36,36,49.81289
21,21,49.902252
2,2,49.936231
19,19,50.023518
12,12,50.051717
7,7,50.113349
5,5,50.144546
1,1,50.151776
19,19,50.184684
3,3,50.190423
49,49,50.288314
12,12,50.310799
2,2,50.317245
4,4,50.325324
7,7,50.344117
2,2,50.346996
2,2,50.361154
1,1,50.410868
1,1,50.473688
1,1,50.49882
2,2,50.503084
2,2,50.511377
8,8,50.548664
1,1,50.551921
3,3,50.598349
14,14,50.680973
7,7,50.698718
3,3,50.713316
6,6,50.726865
1,1,50.731345
2,2,50.744284
5,5,50.755102
3,3,50.761345
3,3,50.768799
3,3,50.777195
1,1,50.822256
2,2,50.84335
3,3,50.851901
1,1,50.860182
1,1,50.862278
4,4,50.871692
1,1,50.876353
4,4,50.920914
5,5,50.932706
3,3,50.941034
1,1,50.942949
4,4,50.953884
3,3,50.962543
5,5,50.975502
7,7,51.020683
22,22,51.151533
5,5,51.187516
1,1,51.205432
4,4,51.229075
6,6,51.292323
2,2,51.30186
7,7,51.332903
1,1,51.338207
21,21,51.401398
2,2,51.40864
4,4,51.415932
3,3,51.422268
1,1,51.425755
7,7,51.440374
6,6,51.453459
36,36,51.598372
7,7,51.624855
39,39,51.727828
5,5,51.73761
67,67,51.875509
11,11,51.916213
2,2,51.9222
77,77,52.294094
2,2,52.302745
7,7,52.325294
1,1,52.329307
2,2,52.334921
5,5,52.354063
5,5,52.379403
6,6,52.403869
4,4,52.418192
1,1,52.423465
3,3,52.443743
1,1,52.448721
4,4,52.460188
1,1,52.469313
3,3,52.483161
3,3,52.502579
1,1,52.509434
5,5,52.522786
8,8,52.555122
2,2,52.569726
4,4,52.58496
5,5,52.608246
1,1,52.613287
4,4,52.642831
9,9,52.705779
5,5,52.773949
3,3,52.802093
8,8,52.854778
2,2,52.871024
7,7,52.904378
4,4,52.928547
1,1,52.935557
6,6,52.957273
2,2,52.968741
1,1,52.975824
4,4,52.995632
3,3,53.008695
7,7,53.039282
5,5,53.065371
10,10,53.125085
7,7,53.157425
3,3,53.165408
1,1,53.170429
6,6,53.205018
7,7,53.223041
2,2,53.235126
1,1,53.240098
1,1,53.243616
1,1,53.249259
1,1,53.252429
1,1,53.257577
1,1,53.259598
1,1,53.268195
1,1,53.27143
1,1,53.276698
1,1,53.279706
1,1,53.283794
1,1,53.289717
1,1,53.296006
1,1,53.301784
1,1,53.316393
1,1,53.322331
1,1,53.329862
1,1,53.333304
1,1,53.340533
1,1,53.343806
1,1,53.352453
3,3,53.359738
1,1,53.363292
1,1,53.365597
1,1,53.376444
1,1,53.378698
1,1,53.380603
1,1,53.383571
1,1,53.417153
1,1,53.420046
1,1,53.435271
1,1,53.438875
1,1,53.446347
1,1,53.449143
1,1,53.451911
1,1,53.45534
1,1,53.470204
1,1,53.474232
1,1,53.4767
1,1,53.479456
1,1,53.540721
1,1,53.546005
1,1,53.54853
1,1,53.550998
1,1,53.570501
1,1,53.575198
1,1,53.577853
1,1,53.580781
1,1,53.594727
1,1,53.598543
1,1,53.604996
1,1,53.625239
1,1,53.650787
1,1,53.655699
1,1,53.657745
1,1,53.66462
1,1,53.677399
1,1,53.682074
1,1,53.685065
1,1,53.690707
1,1,53.704419
1,1,53.713854
1,1,53.717461
1,1,53.720277
1,1,53.75509
1,1,53.759472
1,1,53.767348
1,1,53.77976
1,1,53.79308
1,1,53.796532
1,1,53.801185
1,1,53.805878
1,1,53.815753
1,1,53.818946
1,1,53.82611
1,1,53.833556
1,1,53.850051
1,1,53.853694
1,1,53.85563
1,1,53.859825
1,1,53.879481
1,1,53.884378
1,1,53.894058
1,1,53.910306
1,1,53.921748
1,1,53.929101
1,1,53.931008
2,2,53.939837
1,1,53.944744
1,1,53.947428
1,1,53.951092
1,1,53.957195
1,1,53.961432
1,1,53.963747
1,1,53.967488
1,1,53.973803
1,1,53.978319
1,1,53.980697
1,1,53.983847
1,1,53.989753
12,12,54.020999
1,1,54.024308
6,6,54.03651
2,2,54.05032
13,13,54.134165
9,9,54.179119
3,3,54.190191
20,20,54.295668
5,5,54.309605
3,3,54.315339
5,5,54.330366
13,13,54.533218
5,5,54.55839
4,4,54.568277
12,12,54.595089
2,2,54.599148
1,1,54.605304
3,3,54.60991
10,10,54.628791
3,3,54.675627
3,3,54.682404
1,1,54.686878
6,6,54.71108
18,18,54.748591
11,11,54.776288
1,1,54.78007
1,1,54.782111
14,14,54.831713
3,3,54.843338
3,3,54.85062
5,5,54.860817
3,3,54.867223
17,17,54.944197
1,1,54.946918
2,2,54.951879
13,13,55.063188
9,9,55.086572
2,2,55.097199
19,19,55.19295
9,9,55.22231
2,2,55.231097
1,1,55.243784
2,2,55.25337
2,2,55.262978
2,2,55.273128
5,5,55.301717
16,16,55.366372
7,7,55.401571
5,5,55.426112
3,3,55.437576
3,3,55.4522
3,3,55.466859
2,2,55.475155
56,56,55.684536
7,7,55.714494
4,4,55.737605
6,6,55.91494
2,2,55.92563
3,3,55.934175
2,2,55.93959
1,1,55.944183
2,2,55.951538
8,8,55.970952
3,3,56.072805
8,8,56.110161
4,4,56.158337
7,7,56.185755
5,5,56.203075
15,15,56.245016
7,7,56.26769
4,4,56.305472
7,7,56.330592
2,2,56.338498
2,2,56.344486
17,17,56.382351
2,2,56.389288
1,1,56.394554
5,5,56.404393
5,5,56.413977
1,1,56.41891
2,2,56.442173
2,2,56.451075
3,3,56.457994
1,1,56.468181
1,1,56.473078
4,4,56.486555
4,4,56.519975
9,9,56.574928
2,2,56.592526
9,9,56.622149
5,5,56.642398
4,4,56.656736
3,3,56.6669
2,2,56.670257
10,10,56.689225
1,1,56.691696
7,7,56.708881
2,2,56.714447
2,2,56.719444
1,1,56.721498
3,3,56.733192
9,9,56.750355
4,4,56.758266
7,7,56.771514
6,6,56.784932
9,9,56.894896
3,3,56.907465
3,3,56.912902
4,4,56.923392
1,1,56.925573
2,2,56.929982
5,5,56.938048
4,4,56.948696
3,3,56.959349
2,2,56.966892
15,15,57.047385
4,4,57.061179
12,12,57.079774
1,1,57.082063
10,10,57.105693
6,6,57.124516
8,8,57.138459
2,2,57.144125
2,2,57.146849
7,7,57.159151
6,6,57.168785
2,2,57.171935
2,2,57.178261
3,3,57.185217
6,6,57.202793
3,3,57.209526
4,4,57.21601
3,3,57.221046
1,1,57.228282
4,4,57.235524
2,2,57.238642
5,5,57.248488
7,7,57.260625
10,10,57.277584
19,19,57.317852
2,2,57.326353
4,4,57.345597
11,11,57.434284
1,1,57.437176
2,2,57.454243
9,9,57.478248
32,32,57.603354
1,1,57.605335
4,4,57.617083
5,5,57.630732
5,5,57.643631
2,2,57.648486
9,9,57.702182
4,4,57.710605
2,2,57.716082
9,9,57.731438
1,1,57.738169
3,3,57.744032
4,4,57.775258
15,15,57.825654
1,1,57.836062
2,2,57.839307
2,2,57.844701
1,1,57.846949
1,1,57.853083
2,2,57.862432
2,2,57.865529
2,2,57.873963
4,4,57.890084
2,2,57.896151
2,2,57.901835
5,5,57.911652
9,9,57.934041
7,7,57.946267
8,8,57.959
2,2,57.995696
6,6,58.02222
7,7,58.034877
20,20,58.074131
6,6,58.099428
3,3,58.117541
4,4,58.131304
1,1,58.134113
8,8,58.164769
28,28,58.227347
3,3,58.244455
2,2,58.250482
2,2,58.263818
3,3,58.319949
7,7,58.337323
5,5,58.347474
1,1,58.350322
4,4,58.36136
7,7,58.381819
4,4,58.38982
3,3,58.396594
1,1,58.399858
9,9,58.41739
2,2,58.423363
1,1,58.426092
8,8,58.443986
3,3,58.453712
16,16,58.528615
9,9,58.547866
6,6,58.648218
2,2,58.664094
5,5,58.68892
7,7,58.71132
8,8,58.730015
2,2,58.732874
29,29,58.821172
16,16,58.855344
3,3,58.865404
5,5,58.881546
12,12,58.933056
1,1,58.937339
4,4,58.962511
1,1,58.96544
3,3,58.972424
2,2,58.976659
1,1,58.983559
2,2,58.987278
5,5,58.99603
3,3,59.001674
2,2,59.013195
1,1,59.015764
9,9,59.0506
13,13,59.072381
1,1,59.091092
2,2,59.095222
1,1,59.09837
4,4,59.111838
1,1,59.119141
3,3,59.124345
4,4,59.136263
18,18,59.172356
13,13,59.203156
7,7,59.232597
2,2,59.238159
13,13,59.287522
3,3,59.297151
1,1,59.305727
2,2,59.310123
1,1,59.314311
8,8,59.331269
3,3,59.337164
9,9,59.353656
1,1,59.358614
2,2,59.363144
1,1,59.365077
1,1,59.369789
1,1,59.372115
1,1,59.375931
4,4,59.384032
6,6,59.39561
2,2,59.398598
13,13,59.42397
9,9,59.440895
5,5,59.451556
13,13,59.475632
1,1,59.480843
1,1,59.484531
1,1,59.486649
1,1,59.488565
1,1,59.492429
1,1,59.558487
1,1,59.561527
1,1,59.564145
2,2,59.622722
1,1,59.625537
1,1,59.628176
1,1,59.63075
1,1,59.661856
1,1,59.664746
1,1,59.667274
1,1,59.670195
1,1,59.678788
1,1,59.681007
1,1,59.682852
1,1,59.684671
1,1,59.69228
1,1,59.695059
1,1,59.6976
1,1,59.711466
1,1,59.729909
1,1,59.732074
1,1,59.733987
1,1,59.735885
1,1,59.757593
1,1,59.76102
1,1,59.763621
1,1,59.765794
1,1,59.787778
1,1,59.790963
1,1,59.793883
1,1,59.796787
1,1,59.83763
1,1,59.839791
1,1,59.841655
1,1,59.843488
1,1,59.860708
1,1,59.86295
1,1,59.865599
1,1,59.868197
1,1,59.874788
1,1,59.87694
1,1,59.882744
1,1,59.885074
1,1,59.907512
1,1,59.909706
1,1,59.912409
1,1,59.915292
1,1,59.958179
1,1,59.960271
1,1,59.962275
1,1,59.965023
1,1,59.990226
1,1,59.99236
1,1,59.994178
1,1,59.996046
1,1,60.007609
2,2,60.010854
1,1,60.016872
1,1,60.02266
1,1,60.027109
1,1,60.02955
1,1,60.031648
1,1,60.039779
2,2,60.050668
1,1,60.055606
1,1,60.060198
1,1,60.062516
1,1,60.068157
1,1,60.078261
1,1,60.083105
1,1,60.08599
1,1,60.117279
1,1,60.12038
1,1,60.124939
1,1,60.14423
1,1,60.157414
1,1,60.160308
1,1,60.165993
1,1,60.168801
1,1,60.178294
1,1,60.180267
1,1,60.184102
1,1,60.186814
1,1,60.196815
1,1,60.199546
1,1,60.219792
1,1,60.222578
1,1,60.230161
1,1,60.232233
1,1,60.246507
1,1,60.248716
1,1,60.255095
1,1,60.257323
1,1,60.261356
1,1,60.263776
7,7,60.287357
8,8,60.319248
3,3,60.324859
2,2,60.33505
13,13,60.38846
8,8,60.426099
1,1,60.430996
7,7,60.455779
5,5,60.467999
9,9,60.486403
5,5,60.495945
4,4,60.505247
2,2,60.509899
2,2,60.515558
1,1,60.518242
13,13,60.540478
2,2,60.546271
4,4,60.555762
2,2,60.562606
3,3,60.568616
4,4,60.618339
5,5,60.637214
4,4,60.646516
2,2,60.672807
7,7,60.742234
20,20,60.803011
4,4,60.819862
2,2,60.823797
1,1,60.836086
1,1,60.84177
9,9,60.857783
4,4,60.865021
1,1,60.871427
25,25,60.945289
8,8,60.968373
9,9,60.988944
2,2,60.998468
8,8,61.03612
4,4,61.045035
2,2,61.049452
13,13,61.072738
2,2,61.076786
4,4,61.083405
3,3,61.091254
6,6,61.111177
11,11,61.139759
1,1,61.148049
2,2,61.152192
2,2,61.207972
6,6,61.21897
1,1,61.22155
5,5,61.233654
2,2,61.240878
7,7,61.266563
12,12,61.303313
1,1,61.308579
9,9,61.335082
1,1,61.341274
5,5,61.349728
5,5,61.358266
3,3,61.365718
1,1,61.36768
4,4,61.376878
1,1,61.378847
3,3,61.388376
7,7,61.400906
2,2,61.405158
3,3,61.410889
3,3,61.423834
7,7,61.4374
2,2,61.444578
3,3,61.451923
1,1,61.455743
2,2,61.460286
9,9,61.47756
3,3,61.483168
7,7,61.496123
3,3,61.50537
11,11,61.525201
4,4,61.533113
