#{"t_start": 1643754310.58131, "env_id": null}
r,l,t
3,3,39.874662
2,2,39.878835
2,2,39.893725
1,1,39.904218
1,1,39.910596
1,1,39.917539
3,3,39.927863
3,3,39.943173
4,4,39.954148
7,7,39.971006
1,1,39.974171
1,1,39.980367
1,1,39.98774
2,2,39.994327
2,2,40.002302
3,3,40.012074
4,4,40.02183
1,1,40.025479
1,1,40.032402
2,2,40.040832
1,1,40.044041
1,1,40.050753
2,2,40.056796
4,4,40.080918
3,3,40.093882
1,1,40.097155
1,1,40.103346
1,1,40.111349
1,1,40.114998
3,3,40.124222
2,2,40.129191
2,2,40.138653
2,2,40.142894
1,1,40.146016
6,6,40.160953
1,1,40.165509
2,2,40.173148
6,6,40.187145
5,5,40.198855
3,3,40.209373
1,1,40.212533
2,2,40.220491
2,2,40.225068
2,2,40.235019
7,7,40.251207
1,1,40.255074
3,3,40.262202
2,2,40.27037
2,2,40.277696
1,1,40.283601
3,3,40.303576
1,1,40.311252
1,1,40.317503
4,4,40.328257
1,1,40.332271
2,2,40.342638
1,1,40.346267
8,8,40.363298
3,3,40.373554
1,1,40.377953
2,2,40.38545
4,4,40.395044
1,1,40.398707
4,4,40.410225
4,4,40.421231
2,2,40.427392
2,2,40.436588
3,3,40.450367
2,2,40.456361
2,2,40.463812
1,1,40.469007
1,1,40.476002
1,1,40.479718
2,2,40.489596
1,1,40.493448
1,1,40.501032
1,1,40.508431
3,3,40.514312
3,3,40.524301
2,2,40.532475
3,3,40.540381
1,1,40.546202
1,1,40.551719
2,2,40.590854
1,1,40.599617
3,3,40.608483
3,3,40.621193
1,1,40.625937
1,1,40.632204
1,1,40.636751
2,2,40.641829
1,1,40.64848
1,1,40.653287
2,2,40.657951
1,1,40.66354
2,2,40.671037
4,4,40.680155
3,3,40.688556
1,1,40.691625
2,2,40.70086
1,1,40.704802
4,4,40.714564
2,2,40.720653
5,5,40.73549
2,2,40.739989
1,1,40.743017
4,4,40.757679
2,2,40.777441
1,1,40.782428
3,3,40.791504
1,1,40.794801
2,2,40.805672
1,1,40.809125
2,2,40.813819
1,1,40.822531
1,1,40.827343
2,2,40.832151
4,4,40.843426
4,4,40.855977
6,6,40.874443
1,1,40.877662
1,1,40.881004
2,2,40.889606
1,1,40.895714
2,2,40.908501
4,4,40.92003
2,2,40.925191
3,3,40.935841
2,2,40.946217
1,1,40.960796
3,3,40.972449
7,7,40.998883
1,1,41.005055
1,1,41.012282
1,1,41.016869
3,3,41.027753
1,1,41.033147
1,1,41.037844
2,2,41.044612
7,7,41.061154
3,3,41.071071
1,1,41.074679
2,2,41.083255
2,2,41.090847
2,2,41.097565
1,1,41.101468
5,5,41.113321
5,5,41.128055
1,1,41.131089
4,4,41.151288
1,1,41.15801
3,3,41.175691
7,7,41.200622
2,2,41.206799
2,2,41.21497
2,2,41.224892
1,1,41.22853
2,2,41.237379
1,1,41.241241
1,1,41.245806
1,1,41.254232
1,1,41.257631
4,4,41.269269
3,3,41.283437
1,1,41.288499
2,2,41.293775
3,3,41.306627
1,1,41.313654
2,2,41.325602
1,1,41.329573
2,2,41.341676
1,1,41.346704
1,1,41.351678
1,1,41.35618
1,1,41.361943
1,1,41.367647
1,1,41.372124
1,1,41.375321
1,1,41.381719
1,1,41.388503
1,1,41.392315
1,1,41.395805
1,1,41.403125
1,1,41.408494
1,1,41.412109
1,1,41.417299
1,1,41.424114
1,1,41.42909
1,1,41.433703
1,1,41.438218
1,1,41.443821
1,1,41.448055
1,1,41.453713
1,1,41.456933
1,1,41.46233
1,1,41.468272
1,1,41.472098
1,1,41.475545
1,1,41.480349
1,1,41.486994
1,1,41.490753
1,1,41.494002
2,2,41.501312
1,1,41.505572
1,1,41.50897
1,1,41.513505
1,1,41.517906
1,1,41.523515
1,1,41.526435
1,1,41.531401
1,1,41.535689
1,1,41.539275
1,1,41.542361
1,1,41.547502
1,1,41.551287
1,1,41.556317
1,1,41.559503
1,1,41.564898
1,1,41.56933
1,1,41.573396
1,1,41.576481
1,1,41.581369
1,1,41.586691
1,1,41.591872
1,1,41.595468
1,1,41.603303
1,1,41.608749
1,1,41.61646
1,1,41.62157
1,1,41.629597
1,1,41.635567
2,2,41.641534
1,1,41.647957
1,1,41.653897
1,1,41.657267
1,1,41.663486
1,1,41.673065
1,1,41.67818
1,1,41.682939
1,1,41.69048
1,1,41.698513
1,1,41.703944
1,1,41.707698
1,1,41.71469
1,1,41.724856
1,1,41.731575
1,1,41.737909
1,1,41.745255
1,1,41.753871
1,1,41.759422
1,1,41.764772
1,1,41.772232
1,1,41.780106
1,1,41.784827
1,1,41.788106
1,1,41.793148
1,1,41.801118
1,1,41.806031
1,1,41.810631
1,1,41.817642
1,1,41.825511
1,1,41.829513
1,1,41.835296
1,1,41.841117
1,1,41.847089
1,1,41.852938
1,1,41.858396
1,1,41.86521
1,1,41.8723
1,1,41.875964
1,1,41.882083
8,8,41.904691
1,1,41.908147
3,3,41.917746
2,2,41.927702
2,2,41.936317
1,1,41.941453
1,1,41.949142
4,4,41.963768
2,2,41.972055
3,3,41.984131
1,1,41.988644
2,2,41.995245
1,1,42.002593
2,2,42.007763
4,4,42.021185
2,2,42.030352
1,1,42.039588
1,1,42.047347
1,1,42.058127
3,3,42.068757
3,3,42.080873
1,1,42.085806
1,1,42.094029
1,1,42.098662
2,2,42.109291
1,1,42.132256
1,1,42.139691
4,4,42.154975
1,1,42.166888
1,1,42.171576
2,2,42.180824
2,2,42.189159
3,3,42.201796
1,1,42.206489
2,2,42.215684
1,1,42.221098
3,3,42.2334
2,2,42.239137
2,2,42.24681
1,1,42.252852
1,1,42.258006
1,1,42.263581
2,2,42.269963
2,2,42.276407
2,2,42.284684
2,2,42.291876
1,1,42.295244
3,3,42.305393
2,2,42.312598
1,1,42.316767
1,1,42.322927
2,2,42.327536
2,2,42.340184
3,3,42.34674
1,1,42.355425
3,3,42.361787
3,3,42.374541
1,1,42.377562
3,3,42.387497
1,1,42.390873
1,1,42.40175
2,2,42.406984
1,1,42.410488
3,3,42.420565
1,1,42.426204
3,3,42.433979
1,1,42.437717
3,3,42.446606
5,5,42.460657
2,2,42.468791
3,3,42.477944
2,2,42.482861
2,2,42.492164
2,2,42.497923
3,3,42.509845
1,1,42.512969
1,1,42.520375
5,5,42.536525
2,2,42.54302
1,1,42.564848
2,2,42.581687
1,1,42.589002
1,1,42.596465
1,1,42.607632
1,1,42.615812
1,1,42.621344
3,3,42.633377
1,1,42.63881
2,2,42.64769
3,3,42.655596
2,2,42.663838
5,5,42.678155
3,3,42.691455
2,2,42.69637
1,1,42.703684
1,1,42.707127
2,2,42.71359
1,1,42.721191
2,2,42.725837
1,1,42.728992
3,3,42.741298
2,2,42.750588
2,2,42.75678
3,3,42.764969
1,1,42.77224
4,4,42.782232
3,3,42.791856
3,3,42.80228
2,2,42.809598
1,1,42.815942
2,2,42.832454
1,1,42.839546
1,1,42.854878
2,2,42.863785
1,1,42.869118
3,3,42.880879
4,4,42.893747
1,1,42.896774
1,1,42.902023
2,2,42.909728
3,3,42.920743
8,8,42.941018
2,2,42.945388
1,1,42.949648
6,6,42.968415
3,3,42.97622
2,2,42.980857
2,2,42.99058
2,2,42.998468
1,1,43.003713
4,4,43.012169
3,3,43.021814
3,3,43.030595
1,1,43.035798
1,1,43.039193
2,2,43.047893
2,2,43.056179
1,1,43.061142
1,1,43.064248
2,2,43.070583
1,1,43.077673
1,1,43.080831
1,1,43.085789
1,1,43.08971
4,4,43.10112
2,2,43.108503
2,2,43.113562
1,1,43.120541
3,3,43.129361
1,1,43.142579
2,2,43.150807
2,2,43.161776
3,3,43.173065
2,2,43.179669
2,2,43.18786
5,5,43.204652
1,1,43.212203
3,3,43.229961
4,4,43.241109
1,1,43.24582
1,1,43.253517
2,2,43.259641
2,2,43.26396
1,1,43.27
1,1,43.277647
2,2,43.282828
2,2,43.289898
1,1,43.293458
1,1,43.300222
1,1,43.304422
2,2,43.310568
1,1,43.313572
2,2,43.324788
1,1,43.328273
4,4,43.338546
2,2,43.342747
1,1,43.351424
2,2,43.35679
2,2,43.363267
1,1,43.366988
1,1,43.372017
2,2,43.379202
1,1,43.382917
5,5,43.393803
4,4,43.407441
1,1,43.410783
3,3,43.419873
5,5,43.430993
1,1,43.438659
2,2,43.443108
2,2,43.45301
3,3,43.458986
3,3,43.471242
2,2,43.47841
1,1,43.481966
8,8,43.499887
2,2,43.506721
3,3,43.514685
1,1,43.520073
4,4,43.528889
4,4,43.54532
5,5,43.568617
1,1,43.573614
4,4,43.58427
1,1,43.590991
8,8,43.611058
1,1,43.614358
8,8,43.631257
4,4,43.642547
1,1,43.648285
3,3,43.654974
6,6,43.670361
2,2,43.676085
7,7,43.692734
1,1,43.696074
3,3,43.704294
2,2,43.713143
4,4,43.723383
1,1,43.726586
8,8,43.744146
6,6,43.760932
1,1,43.767901
2,2,43.772881
2,2,43.77896
8,8,43.803876
2,2,43.807961
4,4,43.823554
2,2,43.830404
1,1,43.837635
8,8,43.866616
8,8,43.885052
2,2,43.889873
2,2,43.89872
1,1,43.903557
2,2,43.910766
2,2,43.915504
5,5,43.929222
3,3,43.938928
1,1,43.942373
3,3,43.951892
5,5,43.964656
2,2,43.972593
6,6,43.988633
5,5,44.003373
4,4,44.015947
2,2,44.021567
1,1,44.024825
2,2,44.0316
3,3,44.042219
2,2,44.046605
3,3,44.055816
2,2,44.060801
8,8,44.082278
6,6,44.098801
10,10,44.139274
1,1,44.146788
1,1,44.152267
2,2,44.157107
2,2,44.165075
2,2,44.172712
4,4,44.188145
1,1,44.194034
1,1,44.197813
5,5,44.210768
2,2,44.222397
1,1,44.225711
1,1,44.229538
2,2,44.240165
1,1,44.245412
1,1,44.252807
1,1,44.259004
1,1,44.271475
1,1,44.277892
1,1,44.282899
1,1,44.287452
1,1,44.292446
1,1,44.297263
1,1,44.30259
1,1,44.306638
1,1,44.311931
1,1,44.317056
1,1,44.321697
1,1,44.325515
1,1,44.331721
1,1,44.338184
1,1,44.341723
1,1,44.34491
1,1,44.352189
1,1,44.356844
1,1,44.359979
1,1,44.362976
1,1,44.369771
1,1,44.374494
1,1,44.378107
1,1,44.381471
1,1,44.389765
1,1,44.395226
1,1,44.399314
2,2,44.406555
1,1,44.409521
1,1,44.413654
2,2,44.42101
1,1,44.424141
1,1,44.427111
1,1,44.431574
1,1,44.438116
1,1,44.441201
1,1,44.444458
1,1,44.451518
1,1,44.457068
1,1,44.460222
1,1,44.463224
1,1,44.469564
1,1,44.474846
1,1,44.478354
1,1,44.482585
1,1,44.488409
1,1,44.493783
1,1,44.496992
1,1,44.502476
1,1,44.508037
1,1,44.513595
1,1,44.518592
1,1,44.522471
1,1,44.527255
1,1,44.534056
1,1,44.538596
1,1,44.541692
1,1,44.546209
1,1,44.552363
1,1,44.555758
1,1,44.558811
1,1,44.562837
2,2,44.57391
1,1,44.580067
1,1,44.587922
1,1,44.60846
1,1,44.614921
1,1,44.620084
1,1,44.623723
1,1,44.633792
1,1,44.63814
1,1,44.642148
1,1,44.647137
1,1,44.655478
1,1,44.658752
1,1,44.66214
1,1,44.666249
1,1,44.673521
1,1,44.676832
1,1,44.680041
3,3,44.690744
1,1,44.695294
1,1,44.70054
2,2,44.709383
1,1,44.713026
1,1,44.719262
1,1,44.72483
56,56,44.838501
27,27,44.895538
2,2,44.904535
2,2,44.909531
1,1,44.915261
1,1,44.919288
1,1,44.923807
1,1,44.927302
2,2,44.936784
9,9,44.953749
2,2,44.962696
1,1,44.966338
2,2,44.971307
2,2,44.978539
3,3,44.988964
1,1,44.992304
2,2,44.996376
4,4,45.006718
5,5,45.023066
2,2,45.027253
1,1,45.030454
5,5,45.043172
2,2,45.050543
1,1,45.053928
2,2,45.06049
3,3,45.069827
8,8,45.088733
2,2,45.093712
3,3,45.104101
6,6,45.117709
1,1,45.127142
2,2,45.132077
6,6,45.148007
1,1,45.152106
3,3,45.162961
1,1,45.16792
2,2,45.173231
2,2,45.180586
1,1,45.187055
1,1,45.209464
4,4,45.226843
1,1,45.235481
1,1,45.24235
5,5,45.255429
1,1,45.25918
1,1,45.264779
1,1,45.27002
1,1,45.273556
4,4,45.284012
1,1,45.287328
5,5,45.302102
1,1,45.305452
2,2,45.310075
3,3,45.318817
6,6,45.338071
5,5,45.348862
1,1,45.353093
4,4,45.362485
1,1,45.368487
2,2,45.374804
4,4,45.385307
2,2,45.389956
5,5,45.403741
2,2,45.407969
1,1,45.411276
2,2,45.418242
7,7,45.437542
8,8,45.454627
5,5,45.464933
5,5,45.481241
6,6,45.504004
13,13,45.536324
1,1,45.540451
5,5,45.552955
12,12,45.57997
5,5,45.59491
6,6,45.606899
3,3,45.615664
2,2,45.622
6,6,45.635944
2,2,45.640357
2,2,45.647572
1,1,45.65305
1,1,45.656241
2,2,45.662307
8,8,45.680031
3,3,45.689736
5,5,45.701636
8,8,45.718358
4,4,45.728216
8,8,45.762787
10,10,45.797452
2,2,45.810411
2,2,45.818556
2,2,45.830524
4,4,45.847419
2,2,45.856415
15,15,45.896631
2,2,45.908124
5,5,45.923749
1,1,45.927074
2,2,45.934837
6,6,45.959452
4,4,45.973199
2,2,45.98499
6,6,46.002608
1,1,46.009401
3,3,46.018567
3,3,46.026045
6,6,46.039182
11,11,46.064435
8,8,46.079934
1,1,46.083878
10,10,46.105597
1,1,46.110756
2,2,46.1181
8,8,46.134197
5,5,46.144812
2,2,46.151073
1,1,46.156413
4,4,46.167142
6,6,46.177936
4,4,46.188694
10,10,46.21142
1,1,46.214969
3,3,46.222654
2,2,46.229039
5,5,46.239899
1,1,46.245011
2,2,46.25123
1,1,46.256689
1,1,46.262385
6,6,46.273992
8,8,46.291752
14,14,46.323588
2,2,46.329646
15,15,46.363484
3,3,46.37187
12,12,46.398818
9,9,46.418969
9,9,46.444413
4,4,46.454317
4,4,46.468297
2,2,46.474547
9,9,46.495898
10,10,46.518028
8,8,46.536353
16,16,46.568198
14,14,46.600403
7,7,46.618753
3,3,46.627893
8,8,46.644769
5,5,46.663633
5,5,46.675392
5,5,46.690484
2,2,46.697047
6,6,46.711109
3,3,46.721597
16,16,46.813877
18,18,46.860483
1,1,46.867736
2,2,46.872979
7,7,46.904726
3,3,46.912522
21,21,46.954831
8,8,46.972852
1,1,46.977624
7,7,46.99284
7,7,47.012411
7,7,47.026444
26,26,47.083425
13,13,47.110961
2,2,47.11828
7,7,47.131999
3,3,47.161927
4,4,47.1794
17,17,47.223044
15,15,47.256137
2,2,47.264306
1,1,47.268019
4,4,47.276283
2,2,47.281556
5,5,47.29485
2,2,47.300796
2,2,47.309114
10,10,47.333736
3,3,47.345178
9,9,47.366792
9,9,47.401037
5,5,47.418878
2,2,47.426673
6,6,47.441796
2,2,47.447361
1,1,47.451276
7,7,47.468336
4,4,47.477707
14,14,47.504346
17,17,47.537323
2,2,47.544639
8,8,47.561396
1,1,47.574282
2,2,47.581626
3,3,47.599528
8,8,47.619176
4,4,47.628593
4,4,47.639631
3,3,47.649686
2,2,47.654628
4,4,47.663141
5,5,47.676109
7,7,47.691887
1,1,47.695732
2,2,47.702087
9,9,47.726568
12,12,47.761362
15,15,47.790304
1,1,47.793368
4,4,47.803107
8,8,47.820896
6,6,47.834913
13,13,47.859997
4,4,47.868845
5,5,47.89304
5,5,47.908675
1,1,47.9143
13,13,47.950892
3,3,47.960536
3,3,47.968926
5,5,47.981653
1,1,47.98508
8,8,48.004966
7,7,48.020735
10,10,48.040267
2,2,48.051836
3,3,48.06657
5,5,48.080726
2,2,48.086429
3,3,48.094142
2,2,48.101166
1,1,48.106914
2,2,48.111701
12,12,48.136456
3,3,48.146115
1,1,48.149588
5,5,48.159313
8,8,48.176848
14,14,48.217442
29,29,48.282415
1,1,48.285822
7,7,48.301405
23,23,48.346324
12,12,48.369595
12,12,48.403217
35,35,48.471913
77,77,48.620228
40,40,48.691134
1,1,48.693869
20,20,48.730784
8,8,48.750874
9,9,48.787503
5,5,48.80443
51,51,48.894966
62,62,49.007071
20,20,49.042971
1,1,49.045769
69,69,49.180586
1,1,49.187787
16,16,49.218518
86,86,49.373806
29,29,49.427548
44,44,49.514075
48,48,49.597962
43,43,49.688981
27,27,49.741866
29,29,49.795302
86,86,49.949795
1,1,49.952733
103,103,50.130878
11,11,50.153528
54,54,50.259264
44,44,50.334596
172,172,50.611423
75,75,50.725064
5,5,50.735407
7,7,50.760183
2,2,50.767736
20,20,50.827788
32,32,50.894902
5,5,50.905597
49,49,50.978229
19,19,51.005621
29,29,51.051834
20,20,51.081239
22,22,51.110471
110,110,51.286378
20,20,51.316438
15,15,51.337394
105,105,51.473471
10,10,51.48967
67,67,51.586104
27,27,51.626466
86,86,51.740793
2,2,51.746356
8,8,51.75776
3,3,51.76207
1,1,51.766279
2,2,51.771218
11,11,51.789658
3,3,51.795932
28,28,51.840962
33,33,51.895737
160,160,52.099409
1,1,52.101526
3,3,52.106881
5,5,52.116006
7,7,52.126251
2,2,52.130831
3,3,52.136707
1,1,52.141408
1,1,52.146101
2,2,52.150156
2,2,52.155987
1,1,52.159924
2,2,52.164251
4,4,52.173162
12,12,52.194271
3,3,52.203776
1,1,52.206724
1,1,52.211446
1,1,52.214118
51,51,52.296558
2,2,52.300488
3,3,52.306577
91,91,52.417347
54,54,52.492619
16,16,52.514548
14,14,52.533357
20,20,52.55957
3,3,52.565206
3,3,52.572139
27,27,52.615729
2,2,52.620279
3,3,52.628701
10,10,52.646622
1,1,52.649579
5,5,52.660389
6,6,52.674482
2,2,52.678118
1,1,52.681113
5,5,52.691922
12,12,52.714749
18,18,52.743707
6,6,52.754645
46,46,52.820558
118,118,52.994294
80,80,53.107181
13,13,53.124134
12,12,53.139664
14,14,53.160739
13,13,53.182967
4,4,53.19071
13,13,53.210065
5,5,53.220491
10,10,53.236685
16,16,53.261524
4,4,53.26876
3,3,53.274144
147,147,53.469272
89,89,53.574089
21,21,53.602127
12,12,53.620003
1,1,53.622568
6,6,53.631068
15,15,53.656196
11,11,53.675889
1,1,53.678593
1,1,53.68155
39,39,53.74083
50,50,53.814186
4,4,53.821508
6,6,53.830368
53,53,53.90623
89,89,54.030039
10,10,54.042555
11,11,54.057697
39,39,54.107461
11,11,54.123745
2,2,54.128984
19,19,54.157899
27,27,54.195278
16,16,54.220812
8,8,54.234674
35,35,54.290499
5,5,54.29864
2,2,54.305544
5,5,54.313833
6,6,54.325068
82,82,54.434098
15,15,54.457276
83,83,54.566351
33,33,54.60656
8,8,54.617736
116,116,54.771002
25,25,54.801557
17,17,54.822951
45,45,54.885354
13,13,54.905277
10,10,54.920868
32,32,54.967985
3,3,54.973104
16,16,54.996394
10,10,55.01269
133,133,55.177105
13,13,55.193362
1,1,55.196067
28,28,55.237131
21,21,55.26849
24,24,55.299069
22,22,55.329953
25,25,55.366958
58,58,55.439261
2,2,55.442129
134,134,55.633717
12,12,55.649424
7,7,55.659368
101,101,55.784164
3,3,55.791845
20,20,55.824191
34,34,55.873881
34,34,55.922191
10,10,55.938898
72,72,56.040397
4,4,56.045974
31,31,56.085671
94,94,56.21559
29,29,56.252303
33,33,56.292624
22,22,56.325067
13,13,56.352466
19,19,56.391956
30,30,56.449784
39,39,56.509376
12,12,56.529107
46,46,56.595304
4,4,56.60387
1,1,56.606578
110,110,56.769267
19,19,56.792713
15,15,56.811917
4,4,56.819475
10,10,56.837306
38,38,56.894151
52,52,56.960521
28,28,56.996134
8,8,57.009055
12,12,57.026967
34,34,57.076922
10,10,57.090127
43,43,57.15319
31,31,57.194069
27,27,57.228096
64,64,57.305861
27,27,57.344557
10,10,57.361395
62,62,57.441073
2,2,57.445278
29,29,57.487983
41,41,57.545282
24,24,57.575006
45,45,57.631157
72,72,57.732848
82,82,57.876094
9,9,57.88779
22,22,57.930056
17,17,57.966255
43,43,58.040549
34,34,58.09
118,118,58.237199
99,99,58.372948
18,18,58.394779
20,20,58.428949
8,8,58.469856
93,93,58.622435
42,42,58.684154
8,8,58.696914
19,19,58.725093
37,37,58.781999
3,3,58.78845
49,49,58.858838
60,60,58.94865
18,18,58.978982
99,99,59.116687
5,5,59.124537
39,39,59.176838
53,53,59.253425
1,1,59.257685
17,17,59.281098
3,3,59.286839
24,24,59.320916
19,19,59.350053
27,27,59.394367
22,22,59.430301
29,29,59.480968
43,43,59.554649
33,33,59.59871
60,60,59.673947
38,38,59.730091
68,68,59.82003
18,18,59.852641
37,37,59.91194
32,32,59.963676
13,13,59.984552
14,14,60.006614
13,13,60.02436
4,4,60.032929
8,8,60.045385
10,10,60.062702
32,32,60.110678
31,31,60.161702
7,7,60.1752
74,74,60.289305
15,15,60.309813
-393,150,60.511905
44,44,60.574727
14,14,60.594311
61,61,60.669438
58,58,60.75342
6,6,60.763259
19,19,60.786001
7,7,60.796012
26,26,60.836059
75,75,60.948615
99,99,61.086788
38,38,61.133154
2,2,61.137671
72,72,61.244831
4,4,61.252462
48,48,61.315203
1,1,61.318278
14,14,61.340022
34,34,61.404763
-411,132,61.57271
48,48,61.650833
7,7,61.662943
30,30,61.713392
82,82,61.835746
31,31,61.88808
12,12,61.908125
41,41,61.970516
29,29,62.018964
105,105,62.214217
131,131,62.453719
37,37,62.536621
1,1,62.539543
4,4,62.555484
11,11,62.592713
20,20,62.636884
35,35,62.72091
15,15,62.767954
56,56,62.869756
55,55,62.962371
119,119,63.171071
71,71,63.29434
12,12,63.318139
52,52,63.418421
4,4,63.426704
41,41,63.5061
77,77,63.63725
3,3,63.64401
58,58,63.791804
33,33,63.869573
53,53,63.957352
29,29,63.999918
90,90,64.152265
71,71,64.26035
175,175,64.557706
10,10,64.595504
33,33,64.655569
50,50,64.751957
47,47,64.821278
10,10,64.836728
9,9,64.85208
4,4,64.860922
53,53,64.938955
41,41,64.99345
2,2,64.997924
30,30,65.041139
36,36,65.093349
11,11,65.110046
16,16,65.131984
25,25,65.166972
27,27,65.208215
12,12,65.225983
1,1,65.228516
108,108,65.381071
30,30,65.422292
16,16,65.443295
17,17,65.464159
1,1,65.467546
94,94,65.670125
83,83,65.778195
100,100,65.910929
7,7,65.923657
33,33,65.973325
7,7,65.984792
139,139,66.157273
106,106,66.309071
13,13,66.333874
24,24,66.374094
14,14,66.396436
7,7,66.415983
31,31,66.485652
66,66,66.592885
179,179,66.878745
42,42,66.952487
3,3,66.959266
1,1,66.962071
11,11,66.980766
11,11,67.002369
41,41,67.069773
133,133,67.240106
24,24,67.270976
1,1,67.27585
73,73,67.374354
76,76,67.46954
26,26,67.501434
28,28,67.543563
157,157,67.741959
22,22,67.769157
23,23,67.797385
82,82,67.915733
25,25,67.947758
177,177,68.159088
7,7,68.168943
24,24,68.204519
20,20,68.235873
17,17,68.26091
14,14,68.279431
34,34,68.330884
21,21,68.362238
14,14,68.381231
1,1,68.383432
14,14,68.403158
26,26,68.443625
9,9,68.457882
26,26,68.495869
26,26,68.53407
11,11,68.552347
13,13,68.571361
23,23,68.601243
17,17,68.624917
73,73,68.722231
35,35,68.766181
31,31,68.803591
4,4,68.810896
41,41,68.870694
43,43,68.924703
36,36,68.968695
21,21,68.997171
30,30,69.0426
25,25,69.073858
138,138,69.2381
71,71,69.332371
29,29,69.370876
100,100,69.496765
49,49,69.561791
15,15,69.583959
2,2,69.58933
32,32,69.636125
18,18,69.658437
55,55,69.737366
10,10,69.751257
61,61,69.82429
5,5,69.831136
22,22,69.864138
13,13,69.885502
96,96,70.004087
49,49,70.064857
105,105,70.205968
17,17,70.228864
61,61,70.304001
13,13,70.320513
69,69,70.414833
9,9,70.427827
14,14,70.444972
140,140,70.684644
9,9,70.704248
96,96,70.853141
4,4,70.859264
2,2,70.863583
5,5,70.873252
56,56,70.977411
41,41,71.035155
91,91,71.143301
92,92,71.268528
52,52,71.331953
44,44,71.385906
143,143,71.558592
23,23,71.594275
17,17,71.626356
16,16,71.653069
72,72,71.755545
8,8,71.768721
11,11,71.785662
70,70,71.886442
79,79,71.98195
107,107,72.125569
42,42,72.176632
18,18,72.200659
72,72,72.288108
16,16,72.311401
34,34,72.361268
105,105,72.48882
31,31,72.527148
28,28,72.567441
1,1,72.570487
131,131,72.751995
11,11,72.766962
48,48,72.838501
44,44,72.89648
4,4,72.903177
4,4,72.909053
8,8,72.921771
17,17,72.946859
13,13,72.96661
4,4,72.973938
7,7,72.987403
4,4,72.994588
40,40,73.05331
98,98,73.174187
5,5,73.183221
63,63,73.287988
106,106,73.435355
19,19,73.459267
54,54,73.538933
3,3,73.544822
4,4,73.551675
99,99,73.671978
59,59,73.761817
13,13,73.783298
16,16,73.810256
5,5,73.819362
27,27,73.8667
30,30,73.911472
12,12,73.929843
22,22,73.969388
20,20,74.004277
11,11,74.026492
1,1,74.02945
116,116,74.213395
53,53,74.32198
59,59,74.450125
54,54,74.542751
56,56,74.62854
37,37,74.691923
76,76,74.802276
5,5,74.810682
14,14,74.833857
4,4,74.84314
15,15,74.86893
51,51,74.95348
34,34,75.006834
117,117,75.183735
14,14,75.204421
1,1,75.206942
38,38,75.263884
38,38,75.323317
17,17,75.35025
3,3,75.35482
68,68,75.446875
41,41,75.516955
6,6,75.527033
1,1,75.529554
100,100,75.673113
30,30,75.721681
33,33,75.778731
33,33,75.83287
32,32,75.88224
41,41,75.952388
65,65,76.048417
28,28,76.086154
44,44,76.145143
98,98,76.285017
25,25,76.32072
3,3,76.325259
126,126,76.489115
30,30,76.537124
96,96,76.680117
26,26,76.721172
13,13,76.74021
57,57,76.829993
18,18,76.858476
9,9,76.872577
30,30,76.917949
5,5,76.928462
14,14,76.951285
14,14,76.977709
34,34,77.027289
27,27,77.07182
20,20,77.102843
32,32,77.149345
16,16,77.172259
30,30,77.221075
46,46,77.28805
68,68,77.378963
42,42,77.43462
5,5,77.444338
34,34,77.497624
16,16,77.52229
7,7,77.534102
27,27,77.578291
8,8,77.592781
14,14,77.613965
15,15,77.636975
23,23,77.674044
57,57,77.758491
36,36,77.805697
126,126,77.975448
18,18,78.006036
72,72,78.13318
3,3,78.139644
9,9,78.154183
19,19,78.187845
152,152,78.436819
42,42,78.500184
4,4,78.50741
57,57,78.603023
38,38,78.659708
66,66,78.758181
33,33,78.841867
41,41,78.946367
11,11,78.970068
12,12,78.990478
7,7,79.00333
29,29,79.053585
107,107,79.207604
1,1,79.210154
35,35,79.260714
7,7,79.273358
39,39,79.355214
164,164,79.625053
28,28,79.675162
34,34,79.73749
2,2,79.741387
15,15,79.766031
40,40,79.82644
31,31,79.881034
48,48,79.955095
21,21,79.98684
37,37,80.041598
26,26,80.087706
117,117,80.260506
23,23,80.337152
15,15,80.36255
138,138,80.616124
151,151,80.826176
21,21,80.857643
35,35,80.910123
25,25,80.951683
39,39,81.011924
71,71,81.110475
6,6,81.121488
135,135,81.321182
32,32,81.366065
62,62,81.451638
39,39,81.506673
31,31,81.555832
44,44,81.623913
1,1,81.626537
4,4,81.634674
34,34,81.707598
18,18,81.744328
45,45,81.81286
24,24,81.850001
163,163,82.075328
64,64,82.161055
1,1,82.163307
47,47,82.22934
100,100,82.375151
92,92,82.492137
7,7,82.503152
151,151,82.703175
10,10,82.720941
2,2,82.724724
68,68,82.824708
3,3,82.830669
77,77,82.972078
11,11,82.988989
83,83,83.102194
52,52,83.171476
96,96,83.314854
73,73,83.411624
44,44,83.472966
75,75,83.579264
19,19,83.618348
95,95,83.783241
11,11,83.805458
64,64,83.903901
2,2,83.910696
37,37,83.970316
4,4,83.977622
136,136,84.170446
7,7,84.183992
40,40,84.273653
4,4,84.282244
44,44,84.35632
17,17,84.385117
12,12,84.407035
7,7,84.420359
51,51,84.496493
61,61,84.59681
10,10,84.611025
39,39,84.666103
26,26,84.702051
2,2,84.708594
2,2,84.712156
9,9,84.728375
57,57,84.812726
6,6,84.825068
29,29,84.891298
91,91,85.023979
57,57,85.103064
35,35,85.157636
